1,334.8146128608192,332.99206333222645,331.7660159562832,332.2729972655178,327.7881062692794,331.8724578005309,335.77999128825894,329.1114198115696,330.09868816826463,334.5835396598733,335.665353078602,328.9990473634442,332.8677342094858,332.09958412890234,336.7411489013992,333.13915724127867,331.6778827125314,335.2041632761394,326.56408813519715,335.41603767492614,332.5365076338563,338.0993650968978,332.2545488510061,328.54087089930886,335.673135825123,337.67813088422173,329.307334075179,331.99387667412026,335.68300263608023,335.06293110968994,333.90048568037537,335.77653829286675,334.6827525755347,332.0919386534162,334.36090582815905,327.80278066153795,334.8599519928163,334.8939427839946,334.12086810825167,333.99749052463255,333.4195459035051,333.3552288643291,326.2358832730372,333.5436671300391,337.28102754317626,331.33555378746934,336.4300759945901,334.7052056108569,334.6379731550894,334.6801316284149,332.4863151408793,330.91368030350077,335.0726936773794,323.8524032642096,334.11572518153247,339.8205149559251,333.6524590279975,329.1449389764768,334.51979209507334,333.0212535885251,328.5822434186656,335.32053158182373,336.5818886010936,335.4059932559799,334.45173870067015,332.72824990849944,329.5815683620146,333.5774941062109,335.2010080860653,332.87242050637946,333.1540798894734,338.97373777662875,331.70194056346674,334.7352148282387,333.94480882603114,335.838497639164,336.16086289816536,343.0888165066789,326.91846042982354,332.4311771977096,333.1867824908374,334.06512743330586,327.78441809264115,335.7651390089231,334.4371477569735,333.3011100471881,330.33804907948945,330.6064455634185,331.9536284421386,337.3537559288365,331.0945068149283,329.2214282162835,329.08293918351114,332.258410369763,337.536867396431,331.3941515834738,336.55302922114487,328.764235711033,341.61140353019016,331.45905850162444
2,330.5659945604452,330.3674994676626,324.4666528789974,358.53326313202376,351.2067100315162,342.286110139997,331.11953704316477,328.319733343628,318.2688669497669,300.9917101147696,340.2280465056787,313.0911564193614,359.2031960676216,348.3260002029088,345.30439367810163,330.02694396312216,344.55767435110494,331.7265843900281,358.3619081887604,319.23945282739584,358.72358870090096,311.2477509429724,339.5041550986933,314.42666436921587,338.694891758154,359.8031424477787,314.1309499438247,359.912208548436,332.37121737445307,320.7831087522278,326.54391519701255,344.31853971200377,332.3706016253889,331.46014780518914,328.37965649824895,340.2714049700977,313.0981528745067,333.29962745351656,330.7411818327097,328.7413323928286,324.62798382186764,317.16328884834695,338.7273702384654,315.0271676799729,343.593959254285,327.2092906532835,361.7120491626206,329.5480909497149,321.7333826647598,335.14590437939603,358.0621324780524,325.92642897721856,326.9969863069746,303.0284649424214,309.14009922035007,346.5015489387183,293.9744456320851,309.72027039233916,314.9228456636812,321.1302028048808,357.01548113216984,333.0911648118609,350.6138891360031,330.7373929923985,311.44656604081297,358.3223243312376,332.0420500252801,318.68984672872494,316.1226565249309,359.3737921260612,321.96527636746794,323.800549024842,358.72928140527097,319.26742666798873,317.1476472293845,340.66992864353716,323.1142583453363,325.56721678339795,326.20382428392395,358.1576965202224,332.27114050615944,325.007709823668,334.4126620493625,345.34273289347726,327.66705906372437,333.1708042453889,322.69079426012973,318.67959711150166,356.6431615414065,360.1413271734384,339.1872889105407,328.38595312582555,324.16392337273857,334.25477852019674,351.0864231121644,359.8090625631614,356.24940149519665,308.2386632530456,363.6347473122601,324.02306712911604
3,318.8169809195479,323.9403048707604,325.3260345218611,370.03857861549665,343.31681322950794,326.446188169047,330.7012479930025,359.4708828191425,353.6577016565112,297.8753094890306,331.4054426463113,335.636658300297,353.3881960585323,337.45910861438426,340.1086384895853,338.31197312809104,343.3053629415466,316.3961965304383,368.9206187636566,306.15793749509857,351.7617349154151,326.47125435048434,338.06260754051397,355.3160394512131,319.53001182852483,328.8312864509519,351.1404708733267,355.8790208814278,323.4034424587381,315.2295378197284,312.665029205105,323.5261657898581,327.44908758334157,318.42641440365765,322.6024682676274,325.67903849478625,346.7005371285621,352.4765898236146,318.06969474981736,335.55660300088175,313.4243244119162,313.33318949367344,331.7093169071872,307.3671256747375,296.4201474193701,305.95583742435514,345.49289526998496,323.4584295533263,305.91105733453253,306.26287894080855,359.54377419808947,324.06635394613215,329.84235768141593,341.33105883751597,343.6270806135805,331.40594511630735,272.33272551878406,331.4922754739716,305.6426227353242,339.8525887501648,326.8720251423365,347.1570029243566,348.2736666082929,328.4390695673134,295.47014714565654,370.0584000835938,331.2064453600328,310.61834696749224,348.63431333470214,363.9813427111046,308.7001302289816,322.58448759279304,363.6900020927613,317.18495538349964,344.91636440434735,331.5795790691062,314.06923967560334,324.3345732468765,322.1008060784498,366.8804060217847,326.75158638501574,338.72131398568524,326.5628023165773,345.9707345497435,308.3348797370478,313.34805833458256,355.3346815689234,351.1474747075418,325.965752466186,340.84639813931943,339.62209433068807,354.9540403720576,354.65631235543344,316.2677773995127,329.6499140886586,367.1691450066357,353.7998007853786,313.7470930342119,355.4476142250299,319.9510817955151
4,356.3720920879633,327.4699964388325,312.6506335392433,355.6066198049226,310.2139598956297,324.60835702670056,327.36852780153197,363.4466705216901,340.25384064151,278.75072492471224,312.3865132751768,357.43287533235303,356.6238662731576,331.94817034251577,335.3728162514999,335.14173326664786,322.75485681679845,305.8456738698714,342.8331818129099,313.4471064014846,333.8439291136649,314.7457134957082,314.5899787976696,362.68204085657413,307.6702332452048,305.6100214973814,361.2624496938744,334.4178558091375,317.5731861244194,326.09989744561994,298.13730469857927,323.3787185655547,348.3320044542769,303.98019263988857,358.58959280451177,308.3075000897788,362.28851433365577,336.8217463276765,311.9554352628552,364.3321580821607,354.23528667642495,318.73978818114387,316.90547595068364,303.5044938885774,275.0070227795719,343.7161259929195,331.78040953453234,346.1745461130756,302.0826092685732,294.22165468312545,351.5614372061735,356.70472563528483,324.1061978621434,360.4049127780468,341.15777046916713,316.84903507665655,261.740787079942,322.8425063058857,349.8728060847044,349.95944911069836,319.88803524638826,366.96888852037927,348.5150238716467,321.55443165539066,296.03119923038446,359.76617878524786,327.71590426543946,332.9904726019318,347.3572381384844,360.1582590413087,305.16102293441804,354.4054865819606,343.5173070369465,353.2912042281443,343.03103232601956,309.92079130901755,301.94313813563963,358.7892150710829,315.5073748246996,372.5674303385745,321.3013518982099,329.6293142159806,355.53786920091056,336.48795441023606,309.4693961661911,306.80774977549555,345.642002016499,354.3981527009375,349.25702188361487,353.5194710759937,326.52624914460824,370.47079599228454,359.28109651866936,304.849589545588,312.0937091458396,374.3219626269478,331.5720493275161,336.3675271296803,364.7935732315221,330.5110832925761
5,355.3972164006031,319.91821065183615,355.23662264686806,325.9356257135935,292.26891603694446,352.1929081523988,339.5675732066068,344.1131272079024,328.0422684359818,334.21432883020776,323.13970381327977,359.3468372750584,352.7175079024136,313.5889042783107,315.46982195903274,323.82093984369726,292.8680757431765,350.4725745844914,375.87207779368816,340.8174403267389,303.02835615877495,319.0072883819734,308.7483804729469,357.29599956721853,308.2744460875006,282.8043992861522,363.450719089834,327.1849460082163,301.14633840947425,325.41105344000175,331.86525011018097,324.6808204927583,349.5966720282911,276.7082642651786,358.94232244433033,301.9563092468592,339.18797924719775,353.9439039096809,307.4901755920202,335.80094219241647,363.53554820061873,351.7134812743794,358.87860037704814,294.9807610233511,314.1494055884238,326.25020428804675,369.07163479542385,320.31299673325833,275.9899565034112,297.58642108153566,322.25171701305226,324.1006384741981,327.0356782205405,345.7000793304011,331.70726080547666,359.39885106526515,254.81593459791225,314.1533421889443,345.58611889941585,349.532963169817,339.63457580675487,371.8020362657336,338.596501971831,357.69949890423936,299.72701242330396,348.7012738797584,333.64672473090417,352.368735956138,339.0646903644703,335.3476817152459,286.56848261624833,352.00323476310416,346.6897934765869,365.8595323261037,332.47623248395183,334.4518986202412,303.9658139627877,357.59348842468575,356.2596972052168,363.29948969033546,300.75654706354175,332.7299557712614,358.40286185679696,343.98445391347786,295.261622814575,324.55375590744427,342.11017316113856,340.964207807647,330.4865951730799,377.2291850401003,322.5701211776582,348.4259414057878,357.7767551159649,300.40135835064336,295.32238171372796,346.1813782717842,319.81022685128625,321.94735193854063,372.1025248081561,336.0282529153965
6,349.28731591632294,304.5773417861833,351.43228676287373,351.2241708504532,280.8461517766606,353.5386863968017,349.12137464485323,335.33482461705563,321.45137062963255,322.10690914049593,356.24100730987703,376.2796347573064,337.7606380564596,305.9736523535648,296.74960476462337,358.0243680601309,274.09682298641917,350.6896058276782,366.63598787289504,359.27289789070306,269.1237948178141,328.1396837173069,299.9225915275785,359.40165918780474,294.26387743292224,274.1408017924686,344.9414004454837,321.1259625420392,297.7074460470578,349.27953347730386,329.21430103740687,311.51757308329013,334.43697947279935,250.9878802861372,355.7581835327698,304.21743496957043,318.4408360872567,351.9747739740899,304.58135003400935,326.6838362285693,367.53701854600877,334.6132862151796,353.5936284364041,337.8127873824417,281.7410797068952,332.78814753990076,379.89990609347535,308.5536859945212,249.53845754680353,297.8969342898442,311.5271651060583,319.5089488884339,359.04676125877694,334.28886152209486,349.24337070390106,353.37318991553735,266.4803063501403,351.4970814176933,350.88643382036673,360.64955280315127,364.5611832879737,352.682798235986,333.95136364104997,359.7080953454441,329.509942280856,363.597106157811,331.8943688448196,351.25875041307785,339.76913320531594,308.7396057433269,294.9301305281709,337.35185867056845,372.9103545531804,353.9630014945946,339.6059273501039,337.60800278452956,299.5198498884973,373.08480832526647,345.36408704522705,360.11462718641314,323.2700324453809,311.5778683449782,347.46127668252274,330.0340398807594,283.2267045651188,323.7373505181696,332.8431928122006,328.2207448115501,330.8155893400036,371.1211176543669,322.53409772688985,353.7903359398028,345.9347265828663,342.435842693323,285.71389713954403,334.6095063565692,320.9314725759374,344.45465857877576,353.46375884562724,332.8828090588312
7,336.86936296785245,313.06104017067474,341.3738900710788,353.7313560513264,324.733082288749,327.6647490673468,341.73589088114323,375.3975145166698,293.4483277474917,302.71957151639174,366.40965175718645,355.84719074114497,316.03781468240555,305.64686741882946,288.0143388121788,374.58997107283443,271.3080422969942,367.9000294790512,367.04047206760066,365.9622325822523,256.37001213111733,310.9165978814535,279.5317596154969,353.7640378061895,342.3769080208925,310.3254660462083,338.65253140577096,308.15780662816167,279.3845016075768,340.7609493601469,287.9255310264675,300.84944822552114,310.9108957055121,282.4782847273029,345.16554621815294,344.5195006823577,298.1866956471098,335.1384951359286,290.6053937761615,312.62398646527873,360.5042655974815,335.552320473691,362.5693654180134,336.5402804159625,263.35786099017406,349.1179957020805,368.1036083709331,300.12536590845593,262.7394139425414,337.6931014596625,316.77189122291236,358.5707858515805,368.852943091553,328.3053380236905,354.7410405668293,339.3161998363197,309.21930913849553,360.30824216134215,356.5132349166733,334.2925096941495,373.7493984739033,353.2446520263054,325.2230914143719,349.3785298206733,345.61491749558735,366.9141688312141,320.9189969486365,345.01873614885807,327.3046547735512,294.24398882139195,285.95612679356566,343.89958719246965,353.22067490303607,339.93407360665316,355.49201029171155,324.2498090023497,301.6535166710596,368.11412960265653,333.9364985777559,344.46679777391444,323.0420005893064,287.39394735371224,317.96149315162205,301.43353876896754,336.59563097043235,349.671049406149,368.42007454002925,303.54316344624084,320.62029876901244,352.36207031301035,301.2186836506365,380.99550290790086,374.49372016416316,336.79172653703637,296.73231542644464,339.5253111661555,326.2425562915553,359.61117888123357,344.77997459747763,330.2003548545993
8,345.51968643260034,300.3946672094429,308.8169895238951,343.70868128702017,318.82721580038395,340.9267998815142,371.20499583595245,388.6153459036463,275.69115381230745,292.3188396507496,353.39141047845266,328.87647396852645,285.38183573624065,285.6307852785138,281.5564622990761,379.5949671192674,262.71396418006776,356.8606188761932,386.1758307895572,355.10013978636283,252.49106423889998,351.55582103662584,285.786726782244,339.265816034252,345.4200489429448,302.0779199890549,332.8114592854,355.18471646197474,274.81209433030745,349.2952459340398,266.16774705647197,344.04333506564757,297.4266785629916,306.4857098906165,332.3777834127816,355.0486871807044,290.5199845015911,320.02009669279033,323.0986142552204,307.32840794570575,382.2292080790425,364.5626811606309,370.32171271658746,328.75499844587426,308.0050821356605,358.2434583222189,392.4304650357381,301.01089296453216,288.36687477955746,349.53887265174586,355.9531847734788,361.1137267963902,363.9280533772767,322.0921237065859,340.6488255930618,338.1374441394442,293.33926611761416,360.92963989260164,329.9446036575877,315.3138975682563,363.4571404937338,343.9745245600843,314.92704163547774,336.94072562371343,354.79134571460463,349.8853265964911,310.72265011941744,373.46672290934885,318.312098901106,337.3797932095875,277.1047408236101,328.88252512463225,363.4452373720564,375.7240855836379,368.24914184959,308.73189637589934,293.56868408795344,381.67626186807894,316.46745809467706,314.959504541531,291.05639520025903,286.878105079861,307.26747214414354,297.3734221555631,331.25981358464827,359.39412238799486,382.309939605484,270.2151407489769,299.06087490522333,341.58922332449816,291.48370995266345,388.8072296103621,387.360280125127,290.349655981909,262.231089085658,375.20600287826164,359.5027796647526,348.829458895118,334.01762963801417,343.3131624797801
9,357.0586265936209,281.29864089701715,303.8396075515153,299.9039366193134,298.41715332778335,314.771724776313,354.749947212129,396.62991618291545,264.53144641396494,319.38989796738144,326.2409541851181,319.03242555706106,258.6924049090224,285.0355425661139,275.1508570763714,381.44611220744014,275.3106790092727,354.08923282144923,369.3745734466247,376.2889414217115,239.80051337787697,362.7154513635741,285.4453260386579,329.7760220974174,355.9683329595302,334.8637803218241,371.985231585332,352.58339760955977,316.16071509235456,338.0324754658523,326.94010431485924,329.1869601285066,333.7435960566013,323.37655080367205,349.4231105380967,361.6213580812334,309.9346664232357,301.49223747725756,315.2297861748395,313.3529605958289,349.4794601812072,365.6530875452623,386.2191690009789,326.9050812448787,301.10283859850585,374.5823822636416,390.37664819932695,277.52987232515983,314.73759793310717,355.694240803149,366.7336960643923,345.7619461436749,341.9422303778625,318.5626408621854,328.58844505253853,307.7528893465949,316.20819615136713,337.43300970810895,335.35476624626887,287.22428979490985,350.58733747016356,381.1252923113362,326.3067474760267,354.95272678949175,361.49135770372584,324.9785870631386,334.4705434011507,382.153058251205,349.2831931938901,328.5103229004374,282.5078454162578,340.28886874294716,359.7697589575678,359.2876694985375,360.4898306109806,287.60264087262374,297.7588412619412,380.98726707613304,300.9490720663463,275.14252849668753,289.0648208806205,338.6664715042033,292.3557641749778,284.9678534870797,348.7243379779991,350.17385353996207,388.21691559438585,270.2603085418014,297.64991649982136,383.3610194005424,280.0991067808366,380.1488214169235,365.4024852280863,292.18578585262867,251.80338895074672,388.3230056851057,342.2625284243805,319.4104226059741,330.69212220514993,348.2288098766748
10,335.45458979279255,332.6900160144391,307.5264501015435,310.6851064064856,337.0331197742435,310.32156155953805,343.7950653851864,385.9119409562724,256.4607050904618,323.3860140661099,315.1497284013959,318.5022513189554,237.5838924178906,328.5528418103155,303.92687360316796,380.2589790528812,310.9873808237315,353.84531737226285,364.4236576291634,376.44292589462543,243.1942927166711,367.5420286195839,283.8412579621007,307.5450185871496,340.50135600098713,315.62454266578055,380.1746920689938,317.8764525199338,329.2979464166733,329.81253368741585,323.7345708707619,354.92863390075917,328.86602742933667,308.83956905559285,307.31178963347577,361.87778567914705,296.095189315693,283.63427795334434,328.50045019342707,320.9956708374094,338.7761464877273,353.4255328327678,353.93663184645476,332.33290697172765,292.8119031297637,382.06592116068964,372.78941855229476,287.0001623048076,321.41159108972914,338.1661233328912,353.1205702300159,350.0868805983421,334.5452068941011,293.476532686284,296.29755094285133,308.0715517466194,321.7714296052537,300.19993354613797,326.5332730164047,268.67708300838814,300.0145550739113,395.5764952312011,359.4440332575177,376.87288390821635,344.321724545643,305.47425461733746,356.58972182782617,349.3310561292214,364.7548956001571,302.9777062019549,318.55128043259094,330.10887105614717,336.9553810892716,341.62671007324184,355.04439557794365,266.92344574823943,327.1280033182955,375.10108143749386,285.0531398708724,259.7833379395666,268.43494701502624,345.8775452756973,345.75992838806735,336.059247897224,345.11499078359645,339.14423574450956,387.86628559009995,326.06608117475946,303.1440274160476,386.78462749223473,305.77711741693463,371.8464940453969,394.73389555381476,284.88493791957643,309.25726513317016,364.9030396118651,328.6563316788424,363.7405546794391,349.6297870038469,318.4150001559531
