1,0.07999999999999996
2,0.073125
3,0.072125
4,0.08337499999999998
5,0.08850000000000002
6,0.09462499999999996
7,0.09562499999999996
8,0.09599999999999997
9,0.09712500000000002
10,0.09775
11,0.09675
12,0.09787500000000005
13,0.09787500000000005
14,0.09762499999999996
15,0.09787500000000005
16,0.09712500000000002
17,0.09599999999999997
18,0.09387500000000004
19,0.09125000000000005
20,0.08712500000000001
21,0.08337499999999998
22,0.07862499999999994
23,0.07025000000000003
24,0.07012499999999999
25,0.07074999999999998
26,0.06799999999999995
27,0.06512499999999999
28,0.060124999999999984
29,0.05774999999999997
30,0.05512499999999998
31,0.05149999999999999
32,0.05212499999999998
33,0.050000000000000044
34,0.050124999999999975
35,0.04949999999999999
36,0.05049999999999999
37,0.052000000000000046
38,0.05249999999999999
39,0.049124999999999974
40,0.04674999999999996
41,0.047875
42,0.04500000000000004
43,0.04162500000000002
44,0.05125000000000002
45,0.05237499999999995
46,0.053875000000000006
47,0.05587500000000001
48,0.053875000000000006
49,0.053749999999999964
50,0.05500000000000005
51,0.051000000000000045
52,0.054625000000000035
53,0.05237499999999995
54,0.05349999999999999
55,0.052000000000000046
56,0.05300000000000005
57,0.05400000000000005
58,0.055499999999999994
59,0.053625000000000034
60,0.05537499999999995
61,0.058499999999999996
62,0.052749999999999964
63,0.049000000000000044
64,0.05812499999999998
65,0.06262500000000004
66,0.06487500000000002
67,0.06512499999999999
68,0.07162500000000005
69,0.06899999999999995
70,0.06337499999999996
71,0.06999999999999995
72,0.07137499999999997
73,0.073125
74,0.07250000000000001
75,0.07087500000000002
76,0.06887500000000002
77,0.06974999999999998
78,0.07162500000000005
79,0.0635
80,0.06674999999999998
81,0.07125000000000004
82,0.06374999999999997
83,0.05587500000000001
84,0.06562500000000004
85,0.06399999999999995
86,0.06912499999999999
87,0.06499999999999995
88,0.06537499999999996
89,0.06274999999999997
90,0.05912499999999998
91,0.05800000000000005
92,0.062000000000000055
93,0.06399999999999995
94,0.05425000000000002
95,0.05449999999999999
96,0.05612499999999998
97,0.05487500000000001
98,0.055499999999999994
99,0.05349999999999999
100,0.06425000000000003
101,0.06587500000000002
102,0.06974999999999998
103,0.05700000000000005
104,0.05762500000000004
105,0.05874999999999997
106,0.06512499999999999
107,0.0675
108,0.06687500000000002
109,0.06462500000000004
110,0.06312499999999999
111,0.06725000000000003
112,0.07825000000000004
113,0.07437499999999997
114,0.06925000000000003
115,0.076125
116,0.08350000000000002
117,0.07799999999999996
118,0.078125
119,0.07725000000000004
120,0.08537499999999998
121,0.07962499999999995
122,0.09137499999999998
123,0.08950000000000002
124,0.08350000000000002
125,0.08299999999999996
126,0.08437499999999998
127,0.08862499999999995
128,0.08799999999999997
129,0.08937499999999998
130,0.09437499999999999
131,0.09699999999999998
132,0.09599999999999997
133,0.09824999999999995
134,0.08737499999999998
135,0.08962499999999995
136,0.104375
137,0.10024999999999995
138,0.10375000000000001
139,0.10487500000000005
140,0.09724999999999995
141,0.09237499999999998
142,0.08962499999999995
143,0.08675
144,0.08775
145,0.080125
146,0.07799999999999996
147,0.07287500000000002
148,0.07274999999999998
149,0.06937499999999996
150,0.07899999999999996
151,0.08174999999999999
152,0.08099999999999996
153,0.08825000000000005
154,0.07462500000000005
155,0.07525000000000004
156,0.08950000000000002
157,0.08875
158,0.09037499999999998
159,0.09150000000000003
160,0.09037499999999998
161,0.09099999999999997
162,0.09624999999999995
163,0.09937499999999999
164,0.09312500000000001
165,0.08525000000000005
166,0.08225000000000005
167,0.07825000000000004
168,0.080125
169,0.07950000000000002
170,0.08374999999999999
171,0.09137499999999998
172,0.08762499999999995
173,0.09375
174,0.07750000000000001
175,0.08287500000000003
176,0.09137499999999998
177,0.09099999999999997
178,0.08487500000000003
179,0.08137499999999998
180,0.07825000000000004
181,0.07837499999999997
182,0.07825000000000004
183,0.07499999999999996
184,0.06699999999999995
185,0.062000000000000055
186,0.05312499999999998
187,0.05612499999999998
188,0.06462500000000004
189,0.059374999999999956
190,0.06425000000000003
191,0.06599999999999995
192,0.06399999999999995
193,0.072125
194,0.061000000000000054
195,0.06499999999999995
196,0.07050000000000001
197,0.07350000000000001
198,0.06625000000000003
199,0.06625000000000003
200,0.06787500000000002
201,0.06399999999999995
202,0.0675
203,0.06562500000000004
204,0.06125000000000003
205,0.06162500000000004
206,0.05162500000000003
207,0.06162500000000004
208,0.06174999999999997
209,0.06125000000000003
210,0.062124999999999986
211,0.06399999999999995
212,0.06525000000000003
213,0.07399999999999995
214,0.06125000000000003
215,0.06812499999999999
216,0.07399999999999995
217,0.07674999999999998
218,0.07174999999999998
219,0.06812499999999999
220,0.07287500000000002
221,0.072125
222,0.07425000000000004
223,0.06625000000000003
224,0.0675
225,0.06974999999999998
226,0.06237499999999996
227,0.06412499999999999
228,0.062124999999999986
229,0.06487500000000002
230,0.06687500000000002
231,0.06837499999999996
232,0.06474999999999997
233,0.07499999999999996
234,0.06999999999999995
