1,0.0,4981.550346230934,0.0,503.59059384779925,-1254.5443428212336,0.0,0.0,0.0
2,0.0,5090.696359335664,0.0,405.6258861705692,-1238.30123717795,0.0,0.0,0.0
3,0.0,4895.759967641361,0.0,673.6748023987675,-1286.3820984953627,0.0,0.0,0.0
4,0.0,4823.4621802350875,0.0,711.678652978711,-1228.4661280954317,0.0,0.0,0.0
5,0.0,4915.185995511108,0.0,662.361077354113,-1245.4235962396617,0.0,0.0,0.0
6,0.0,5025.768626582669,0.0,561.9603152360767,-1228.1445241079118,0.0,0.0,0.0
7,0.0,5175.108073076212,0.0,489.54091160240483,-1275.8940587237507,0.0,0.0,0.0
8,0.0,5273.2730758863545,0.0,448.46294811810037,-1302.7439332452582,0.0,0.0,0.0
9,0.0,5355.348439366701,0.0,458.6446228107043,-1364.0754565615716,0.0,0.0,0.0
10,0.0,5487.141697375709,0.0,416.9529475736101,-1422.386087738511,0.0,0.0,0.0
11,0.0,5484.628106192037,0.0,473.45464268203415,-1444.2072558955233,0.0,0.0,0.0
12,0.0,5466.5070682532,0.0,470.5954754559242,-1390.9295362776556,0.0,0.0,0.0
13,0.0,5477.329525423828,0.0,470.44861391801834,-1368.9778365855304,0.0,0.0,0.0
14,0.0,5491.871132139857,0.0,478.0911141848271,-1358.394032312963,0.0,0.0,0.0
15,0.0,5476.59145184301,0.0,501.2014829048138,-1333.459050482868,0.0,0.0,0.0
16,0.0,5506.903425890748,0.0,483.35813528778345,-1312.9783126146308,0.0,0.0,0.0
17,0.0,5522.018201824174,0.0,480.3987611162953,-1292.0418789955497,0.0,0.0,0.0
18,0.0,5547.052079709941,0.0,472.6982224346647,-1276.0827261057398,0.0,0.0,0.0
19,0.0,5612.771075036539,0.0,472.6372648400149,-1308.2011313392327,0.0,0.0,0.0
20,0.0,5648.151576649818,0.0,449.3737030305943,-1286.6512394390168,0.0,0.0,0.0
21,0.0,5652.619279864363,0.0,439.0367618144324,-1246.9795359123918,0.0,0.0,0.0
22,0.0,5793.506342745811,0.0,308.9938617299935,-1223.0001244892348,0.0,0.0,0.0
23,0.0,5573.722141301727,0.0,583.2909702438843,-1246.8684408522568,0.0,0.0,0.0
24,0.0,5488.250830653661,0.0,668.2836055295244,-1218.3999534816905,0.0,0.0,0.0
25,0.0,5440.278267382243,0.0,702.1362470442762,-1178.3050724315212,0.0,0.0,0.0
26,0.0,5459.036263096684,0.0,630.8807904692129,-1100.906532766973,0.0,0.0,0.0
27,0.0,5529.343160990918,0.0,566.1298759601768,-1082.0945197734227,0.0,0.0,0.0
28,0.0,5600.637155481381,0.0,496.6358398428132,-1060.0569568113444,0.0,0.0,0.0
29,0.0,5612.064696239895,0.0,493.18849892505506,-1044.6943761510522,0.0,0.0,0.0
30,0.0,5688.243024348419,0.0,430.0388187899401,-1034.0446710105534,0.0,0.0,0.0
31,0.0,5682.990179714927,0.0,490.849405404864,-1066.5022940984027,0.0,0.0,0.0
32,0.0,5770.625750102385,0.0,434.25535952256655,-1074.112534311746,0.0,0.0,0.0
33,0.0,5764.176285727243,0.0,468.57416189339165,-1078.3572663368677,0.0,0.0,0.0
34,0.0,5867.566818876032,0.0,491.4126700678786,-1181.006092676666,0.0,0.0,0.0
35,0.0,5863.50023046614,0.0,516.5687337159984,-1178.3085636696326,0.0,0.0,0.0
36,0.0,5831.869457806154,0.0,597.8863402902733,-1204.002676975213,0.0,0.0,0.0
37,0.0,5877.622344023916,0.0,559.1902922075204,-1186.6003765279945,0.0,0.0,0.0
38,0.0,5984.372219982486,0.0,473.95781420479796,-1182.9416106708504,0.0,0.0,0.0
39,0.0,6102.287662821586,0.0,460.449158782964,-1261.6322810493477,0.0,0.0,0.0
40,0.0,6037.96390061484,0.0,568.3632746596577,-1279.370438980508,0.0,0.0,0.0
41,0.0,6124.213777687599,0.0,478.10980597203604,-1248.4772514562608,0.0,0.0,0.0
42,0.0,6195.971281435672,0.0,385.0200609829277,-1199.640269390255,0.0,0.0,0.0
43,0.0,5990.0228627948745,0.0,737.6198600791482,-1319.8417607303059,0.0,0.0,0.0
