1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0014403785440490534,0.0,0.0,0.03183058487893926,0.038344764589679746,0.0,0.0,0.0,0.0031357338125491095,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.048110393267845275,0.0,0.0,0.0,0.027917682851768277,0.0,0.0,0.06473952084192292
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.003995266195087796,0.015791165179232566,0.01794279745578983,0.05909166055598955,0.003896906451967866,0.0,0.01834966052870044,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,3.5087907035719494,0.0,1.988197043326538E-15,8.773870694174146,0.0,17.970590848576094,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,6.5824005215920725,0.4411789568396401,6.465953361261368,0.32793796722205243,0.0,5.9114720604845825,0.0,10.58962527635309,4.466977057094876,0.618891416359242
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,16.050278361384624,15.626462499401677,0.0,0.0,23.96616500331206,0.0,4.887981904386619,0.0,21.737756478579993,0.0
59,77.45767829017815,0.0,0.0,0.0,0.0,18.88594162819171,0.0,0.0,0.0,159.15721023769316
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.15954550305582,0.0,0.0
63,0.37755279136420794,0.0,-2.798878754215166E-15,25.92555253421885,4.1337697524451755,0.0,0.0,0.0,0.0,0.0
64,0.0,19.10662621311363,0.0,0.4081075148169415,10.483033405258182,0.0,1.0189289127665564,0.0,0.0,8.33178781939101
65,0.0,0.0,0.0,-1.4798935781623018E-14,0.0,0.0,0.0,0.0,119.83558678209513,90.96769301998488
66,186.3562267181432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.09673509432315,0.0
67,0.0,0.0,-7.119305145408816E-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,158.51121762836428,0.0,0.0,4.7187947993521107E-14
70,0.0,0.0,278.34022387630944,0.0,0.0,0.0,137.54322716539212,0.0,68.40215711075635,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.3836368108567
72,0.0,0.0,-0.03273467076170557,266.4226034386042,0.0,0.0,0.0,0.0,0.0,0.0
73,239.85765871472057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,347.72456812509654,0.0,0.0,0.010685807344141424
76,0.0,0.0,0.0,0.0,259.12807407211335,0.0,0.0,0.0,0.0,-1.9484457450258397E-13
77,0.0,0.13665410628577765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3427874223935774E-13
78,0.0,4.888281077853229,-5.347285114698508E-13,0.0,0.08013507965461225,0.0,0.0,226.94985963617196,0.0,0.0
79,0.0,0.0,0.0,0.0,0.09198166787911412,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.6255334165409394,0.0,0.0,-2.428821033184647E-13,0.0,0.0,0.0,0.0,-0.0036231147336318464
82,59.15444657165423,0.0,-0.024451306396746995,212.43814127661167,387.89862964756816,0.0,0.0,0.0,0.0,28.66800438393915
83,0.0,0.0,0.0,0.0,0.0,0.0,-1.8155615899573263E-14,0.0,0.04522534754148104,0.0
84,0.0,0.0,1.0658618085357396E-13,0.0,0.0,111.69868668890602,0.0,294.7967325267967,0.03779867830467151,0.0
85,0.0,0.0,0.0,0.0,0.0,-0.012280752759485026,0.31899335818845065,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7162460608808345E-13,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
